raw_tweet,month,label,created_at,id,retweeted,favorite_count,retweet_count,cleaned_tweet
"Keep in mind that Monday data is always lower due to lags from the weekend. 

Also note that hospitalizations and ICU admissions continue to climb. https://t.co/NL8FNXsUYV",November,Expert,Tue Nov 24 02:23:55 +0000 2020,1.3310609532580905e+18,False,28.0,7.0,mind data always low due lag weekend note hospitalization admission continue climb
"RT @meganranney: This article is SO IMPORTANT. The big hospitals have PPE (for the most part). But the little ones, and the clinics, are su…",November,Expert,Tue Nov 24 02:28:45 +0000 2020,1.3310621701304525e+18,False,0.0,139.0,article important big hospital part little one clinic
Everything is about to get bigger in Texas (again) - COVID edition https://t.co/CFxkmA8Az9,November,Expert,Tue Nov 24 02:29:39 +0000 2020,1.3310623955450184e+18,False,11.0,4.0,get big edition
"Good piece from @apoorva_nyc but important not to misinterpret

Small gatherings indoors (having group of friends over for meal) are major source of virus spread

So says a lot of data from states

But doesn't mean states responding rationally

Thread

https://t.co/E5QFwWWVQf",November,Expert,Tue Nov 24 03:00:52 +0000 2020,1.3310702511660114e+18,False,288.0,79.0,piece important gathering indoors group friend meal major source virus say lot datum mean state respond
RT @PaulSaxMD: 1/ Another excellent spirited defense of frequent home testing for #COVID19 as a public health tool by @michaelmina_lab. Can…,November,Expert,Tue Nov 24 03:02:04 +0000 2020,1.331070553969537e+18,False,0.0,88.0,another excellent spirited defense frequent home testing public health tool
"If we're being told that ZERO people died from COVID19 in the ENTIRE state of Arizona on Sunday, can we really trust this information regarding ICU beds?? How can there be exactly 175 ICU beds yesterday and today? Cut, copy and paste?🤔@dougducey",November,Expert,Tue Nov 24 03:05:37 +0000 2020,1.3310714467144868e+18,False,256.0,32.0,tell zero people die entire state really trust information regard bed exactly bed yesterday today cut copy
"RT @ashishkjha: Good piece from @apoorva_nyc but important not to misinterpret

Small gatherings indoors (having group of friends over for…",November,Expert,Tue Nov 24 03:12:55 +0000 2020,1.33107328404625e+18,False,0.0,79.0,good piece important gathering indoors group friend
"RT @PublicHealth: To the public health workforce: Thank you not only for what you do, but for the passion, empathy &amp; inclusiveness you brin…",November,Expert,Tue Nov 24 03:20:53 +0000 2020,1.3310752876820685e+18,False,0.0,166.0,public health thank passion empathy inclusiveness brin
"🔥THIS IS NOT AN ""OR"" STATEMENT.🔥

It's both/and. https://t.co/Gxq3Wegzpj",November,Expert,Tue Nov 24 03:38:27 +0000 2020,1.3310797083483873e+18,False,124.0,24.0,
"Interesting study detecting #SARSCoV2 

Home-based finger‐prick dried blood spot collection kit demonstrated 100% sensitivity and specificity in detecting #SARSCoV2 Ab against S1 protein in 111 specimens collected from 31 patients with COVID-19 and 80 healthy participants. 
1/",November,Expert,Tue Nov 24 03:57:40 +0000 2020,1.3310845447500063e+18,False,61.0,14.0,study detect base dry blood spot collection kit demonstrate sensitivity specificity detect protein specimen collect patient healthy participant
@dvder01 His PCR was positive he had COVID,November,Expert,Tue Nov 24 04:01:40 +0000 2020,1.3310855532074885e+18,False,0.0,0.0,positive
"RT @TomBollyky: One reason why interim data on Oxford/Astrazeneca vaccine is promising:

More nations (&amp; COVAX) have reserved advance doses…",November,Expert,Tue Nov 24 04:05:40 +0000 2020,1.3310865574790554e+18,False,0.0,54.0,one reason interim datum vaccine nation reserve advance dose
"We're still six week away from balloting for the Weasel Hall of Fame, but Adm. Giroir is making is a truly extraordinary push as a first-time nominee.

""Demand does not exceed supply, it's just that more people want it than can get it at any price.""

https://t.co/91hBcuyKxZ https://t.co/xHB9syFhvH",November,Expert,Tue Nov 24 04:10:30 +0000 2020,1.3310877727156306e+18,False,180.0,46.0,still six week away balloting weasel hall fame make truly extraordinary push first time exceed supply people want get price
".@NicoleSGrigg tried reaching out to the Arizona Dept of Health Services to find out where these much needed ""175 ICU beds"" for TWO consecutive days are, but it's CONFIDENTIAL. @dougducey https://t.co/5aT60Zlyj1",November,Expert,Tue Nov 24 04:11:36 +0000 2020,1.331088049929818e+18,False,333.0,108.0,try reach health service find much need bed two consecutive day confidential
RT @NelsonL_VirRes: Great illustration containing all the essential elements to curb explosive community spread of COVID https://t.co/SaE47…,November,Expert,Tue Nov 24 04:20:43 +0000 2020,1.3310903436646564e+18,False,0.0,6.0,great illustration contain essential element curb explosive community spread
RT @njergonomics: This statement sums it up perfectly.,November,Expert,Tue Nov 24 04:37:42 +0000 2020,1.3310946202777723e+18,False,0.0,4.0,statement sum perfectly
"RT @mareevs: I sat in on a @NationalNurses presser today and let me tell you, nurses are hurting. They're working on floors they aren't tra…",November,Expert,Tue Nov 24 04:49:00 +0000 2020,1.3310974623339889e+18,False,0.0,371.0,sit presser today let tell nurse hurt work floor tra
"Florida has managed this pandemic horrible, but at least you know if your local hospital has ICU beds available. This transparency should be universal across the United States. 
https://t.co/bfdilZSpRF https://t.co/MInpTdO2dr",November,Expert,Tue Nov 24 04:56:21 +0000 2020,1.331099312831361e+18,False,213.0,35.0,manage pandemic horrible least know local hospital bed available transparency universal across united
@scottienhughes Please don't take my words out of context. I've served my country honorably for 20 plus years. I treat every patient in the emergency room as an equal even if they don't believe in public health measures. I want everyone to do their part to help end this pandemic. https://t.co/cLvas7tPU5,November,Expert,Tue Nov 24 05:01:32 +0000 2020,1.3311006179394028e+18,False,3.0,1.0,please take word context serve country honorably plus year treat every patient emergency room equal even believe public health measure want everyone part help end pandemic
Another young (25-year-old) professional athlete @NFL w/ covid myocarditis https://t.co/QVCCYnwxav,November,Expert,Tue Nov 24 05:30:30 +0000 2020,1.3311079057146143e+18,False,135.0,54.0,young year old professional athlete myocarditis
RT @Cleavon_MD: So.... nobody died from COVID19 in the state of Arizona on Sunday? What's going on with these numbers? We need people to wo…,November,Expert,Tue Nov 24 05:57:12 +0000 2020,1.3311146247715226e+18,False,0.0,61.0,nobody die state go number need people
"IMPORTANT point on Rapid #COVID19 tests:

They're the ONLY solution available that people actually WANT!

Ppl do not WANT:
• Social Distancing
• Masks
• Lockdowns

But WISH they had rapid tests!

This difference should not be overlooked in planning!

https://t.co/GT7ZQXvosF",November,Expert,Tue Nov 24 06:16:56 +0000 2020,1.3311195923920443e+18,False,809.0,124.0,point rapid solution available people actually wish rapid difference overlook
RT @Hoybraten: Thank you @NorwayMFA and @dagiulstein for taking on this leading global health role at this critical time. This manifests wh…,November,Expert,Tue Nov 24 06:22:47 +0000 2020,1.33112106452983e+18,False,0.0,10.0,thank take lead global health role critical time manifest
"@agentmangeek In general you want to stop all travel, because airports become centers for infection spread, which is how we got in this situation to begin with, when 5 million people left Wuhan for Chinese New Year then spread COVID19 across the globe.",November,Expert,Tue Nov 24 06:31:35 +0000 2020,1.3311232799527076e+18,False,43.0,2.0,general want stop travel airport become center infection spread get situation begin million people leave new year spread across globe
"Finally just read this terrific, insightful piece by @edyong209  in @TheAtlantic 

Highly recommend it!

https://t.co/GxArYOlbOg",November,Expert,Tue Nov 24 06:59:43 +0000 2020,1.3311303610242785e+18,False,289.0,64.0,read terrific insightful piece recommend
Infectiousness peaks early in Covid patients: Lancet study https://t.co/V0y5yvta7S,November,Expert,Tue Nov 24 07:03:24 +0000 2020,1.3311312865896202e+18,False,106.0,45.0,peak early patient lancet study
"RT @mvankerkhove: #ActTogether 

Let’s end this pandemic, together. https://t.co/Op539bk7Q8",November,Expert,Tue Nov 24 07:07:16 +0000 2020,1.331132261069062e+18,False,0.0,16.0,end pandemic together
"RT @WHO: There are certain places where #COVID19 spreads more easily:
1️⃣ Crowded places
2️⃣ Close-contact settings
3️⃣ Confined and enclos…",November,Expert,Tue Nov 24 07:07:41 +0000 2020,1.3311323646012662e+18,False,0.0,477.0,certain place spread crowd close contact confine
"@WolfGang196 I think this mixes up the word ""WANT"" with ""SUPPORT"". 

I for one definitely do not WANT to wear a mask, nor social distance, nor lockdown. I do and will, and will support these, but I don't WANT to

In face of a pandemic, I do hear people WANTING rapid tests to use at home.",November,Expert,Tue Nov 24 07:07:53 +0000 2020,1.331132413825704e+18,False,31.0,1.0,think mix word want support one definitely want wear mask social distance support want face pandemic hear people want rapid test use home
"RT @globalnews: WATCH:  FlightRadar24 reported heavy U.S. air travel ahead of the Thanksgiving holiday. 

RELATED: https://t.co/oIRn13DQFO…",November,Expert,Tue Nov 24 07:18:45 +0000 2020,1.3311351493087396e+18,False,0.0,1122.0,watch report heavy air travel ahead thanksgiving holiday
"I couldn't agree more with Minister @dagiulstein that we can only beat this health, economic, nutrition, protection &amp; humanitarian crisis if we work together as one team. I thank you Minister and the whole government of 🇳🇴 for walking the talk of solidarity against #COVID19. https://t.co/dHoAoC925K",November,Expert,Tue Nov 24 08:10:12 +0000 2020,1.3311480962277294e+18,False,131.0,28.0,could agree minister beat health economic nutrition protection humanitarian crisis work together one team thank minister whole government walk talk solidarity
"Grazie mille, Prime Minister @GiuseppeConteIT for acknowledging @WHO's leading role in fighting #COVID19. We look forward to working with 🇮🇹, the next @g20org chair, to strengthen global preparedness for future pandemics to protect lives &amp; livelihoods. https://t.co/wSzMlWooD3 https://t.co/0Uk7SMA47Y",November,Expert,Tue Nov 24 08:20:23 +0000 2020,1.331150658548998e+18,False,65.0,13.0,mille prime minister acknowledge leading role fight look forward work next chair strengthen global preparedness future pandemic protect life livelihood
"I thank and congratulate @g20org world leaders on a very productive #G20RiyadhSummit, their strong commitment to fight #COVID19 in solidarity &amp; support for the @ACTAccelerator and @WHO. https://t.co/o2pIWNrQcc",November,Expert,Tue Nov 24 08:54:51 +0000 2020,1.3311593321977037e+18,False,252.0,37.0,thank congratulate world leader productive strong commitment fight solidarity support
"RT @bbcworldservice: ""Covax... is looking at targeting 2 billion doses of Covid vaccine.""

Here's how @Gavi @WHO and @CEPIvaccines landmark…",November,Expert,Tue Nov 24 10:06:56 +0000 2020,1.3311774755949896e+18,False,0.0,10.0,look target billion dose vaccine landmark
"RT @DrEricDing: 📍KIDS ARE NOT “VIRTUALLY IMMUNE”—Among the 5374 children with positive #COVID19, 7% were hospitalized.

Of these, 28% requi…",November,Expert,Tue Nov 24 10:45:29 +0000 2020,1.3311871741133292e+18,False,0.0,520.0,virtually child positive
RT @mareevs: Here's my story for @TB_Times: https://t.co/3fLictEHza,November,Expert,Tue Nov 24 11:10:52 +0000 2020,1.3311935650751365e+18,False,0.0,71.0,story
"Not my title but yes, my op-ed

In @nytopinion 

How did a misinformation campaign for Hydroxychloroquine land in Congress?

And what does it mean for our reliance on evidence for policymaking?

Science, Snake-Oil Salesmen, and the Senate

https://t.co/NxKePfAEEt",November,Expert,Tue Nov 24 11:30:55 +0000 2020,1.3311986077483704e+18,False,2018.0,466.0,title yes misinformation campaign land mean reliance evidence snake oil salesman
"@lianak86 @RaySteeleRTV6 @PoliticReActive @sarahcpr @wkamaubell @harikondabolu That's right no relationship with vaccines, many thanks for the note",November,Expert,Tue Nov 24 11:39:24 +0000 2020,1.3312007454634476e+18,False,19.0,0.0,right relationship vaccine many thank note
"Pregnant Women Face Increased Risks From Covid-19
If symptomatic, they were more likely to develop complications and die than non-pregnant women with symptoms.
https://t.co/jtEyKNsG0q https://t.co/uXwBWd9TPK",November,Expert,Tue Nov 24 11:53:07 +0000 2020,1.3312041975518044e+18,False,73.0,25.0,woman face increase risk symptomatic likely develop complication die non pregnant woman
"RT @BrownUResearch: In @washingtonpost story on how small health providers face large problems finding protective gear amid COVID, 
@BrownU…",November,Expert,Tue Nov 24 11:57:14 +0000 2020,1.3312052314856038e+18,False,0.0,19.0,story small health provider face large problem find protective gear amid
RT @PeterJ_Walker: PSA for covid data in the week ahead - here's what happened to the national cases over Labor Day (black bar in the chart…,November,Expert,Tue Nov 24 12:31:55 +0000 2020,1.3312139619377684e+18,False,0.0,93.0,datum week ahead happen national case labor day black bar chart
RT @EdBelongia: CDC ACIP met today on Covid-19 vaccines. They will not vote on a specific product recommendation until after FDA issues EUA…,November,Expert,Tue Nov 24 12:47:25 +0000 2020,1.3312178609627505e+18,False,0.0,19.0,meet today vaccine vote specific product recommendation
"RT @ForeignAffairs: COVID-19 may continue to circulate in rural areas into 2021 and beyond, even as cities get the virus under control thro…",November,Expert,Tue Nov 24 12:53:04 +0000 2020,1.3312192816951378e+18,False,0.0,16.0,may continue circulate rural area beyond even city get virus control thro
The December @EmoryVaccineCtr @EmoryCFAR seminar will be dedicated to HIV prevention in the absence of a Vaccine and will feature @DHavlir from @UCSF_ID speaking about Universal Test and Treat. I will be joining @Armstrws on a discussion on the implications for ETE.,November,Expert,Tue Nov 24 13:07:37 +0000 2020,1.3312229432176845e+18,False,8.0,2.0,seminar dedicate prevention absence vaccine feature speak universal test treat join discussion implication
RT @Atul_Gawande: HHS finally allowed CDC to post its daily county level COVID data. (Thanks to @nytimes lawsuit for public access!)  https…,November,Expert,Tue Nov 24 13:47:33 +0000 2020,1.331232992564396e+18,False,0.0,446.0,finally allow post daily county level datum thank lawsuit public access
"RT @DrChoueiri: A reminder how some #COVID19 vaccines compare, via @BBCWorld cc: @VincentRK @CarlosdelRio7 @KizzyPhD @PaulSaxMD @ashishkjha…",November,Expert,Tue Nov 24 13:53:52 +0000 2020,1.3312345828684513e+18,False,0.0,117.0,reminder vaccine compare via
"RT @StevenTDennis: We're all out here trying to make do with cloth and surgical masks, or, maybe, a KN-95 from China.

The N-95 was invente…",November,Expert,Tue Nov 24 13:58:20 +0000 2020,1.3312357067489894e+18,False,0.0,203.0,try make cloth surgical mask maybe
"When the worst in the world gets worse
https://t.co/DOo7hGHxMM
(New cases in decline; with lag, deaths increase to a level not seen in the global pandemic) https://t.co/UMxEIbJBI5",November,Expert,Tue Nov 24 14:04:38 +0000 2020,1.331237294271996e+18,False,61.0,27.0,bad world get case decline lag death increase level see global pandemic
UPDATE: CDC advises states too overwhelmed w/ cases to keep up w/ contact tracing to prioritize. Focus on case investigations and contract tracing of household contacts and people who work/live in congregate facilities. Good advice given current situation. https://t.co/7tOHeRWKnl https://t.co/emnSKTb7Ox,November,Expert,Tue Nov 24 14:09:31 +0000 2020,1.3312385214331576e+18,False,19.0,8.0,advise state overwhelm case keep contact trace focus case investigation contract tracing household contact people work live congregate facility good advice give current situation
"RT @JeremyKonyndyk: “Nine months into the pandemic, during a surge with 1,500 daily deaths, senators saw fit to rehash a medical dead end.”…",November,Expert,Tue Nov 24 14:23:11 +0000 2020,1.3312419631741624e+18,False,0.0,127.0,nine month pandemic surge daily death senator see fit rehash medical dead end
RT @NYCHealthSystem: We will have mobile #COVID19 testing units set up at locations throughout the city today. The walk-in testing sites ar…,November,Expert,Tue Nov 24 14:29:23 +0000 2020,1.331243520363991e+18,False,0.0,5.0,mobile testing unit set location throughout city today walk testing site ar
"RT @getusppe: We are ✨ONE WEEK✨ away from @GivingTuesday! Today, we are excited to announce our goal to raise $100,000 between December 1 a…",November,Expert,Tue Nov 24 14:47:27 +0000 2020,1.3312480670733476e+18,False,0.0,12.0,one week away today excited announce goal raise
"The now dominant #SARSCoV2 D614G mutation has proven to be more transmissible (magnitude of impact debatable from ""it made the pandemic"" to ""subtle"") https://t.co/AJ8laaXpW8 by @jamesglanz w/ @K_G_Andersen @trvrb",November,Expert,Tue Nov 24 15:08:54 +0000 2020,1.331253466048594e+18,False,163.0,70.0,dominant g mutation prove transmissible magnitude impact debatable make pandemic subtle
In this @kellydomara @TriathleteMag piece I’m quoted about #COVID19 risks for triathlons. There are mitigation measures to put in place &amp; there are low risk features but the risk will be non-zero w/ additional issues related to people traveling to the site https://t.co/QMfX5UfbVc,November,Expert,Tue Nov 24 15:19:10 +0000 2020,1.331256051451261e+18,False,2.0,0.0,piece quote risk mitigation measure put place low risk feature risk non zero additional issue relate people travel site
RT @thehill: Major glove factories close after thousands of workers test positive for COVID-19 https://t.co/34k8rn2MYo https://t.co/3usm5Tn…,November,Expert,Tue Nov 24 15:23:00 +0000 2020,1.3312570144382607e+18,False,0.0,72.0,major glove factory close thousand worker test positive
"RT @uche_blackstock: This was difficult to watch, especially when Nitza Rochez describes her experience in the ER being told that her sympt…",November,Expert,Tue Nov 24 15:36:51 +0000 2020,1.3312605019515617e+18,False,0.0,262.0,difficult watch especially describe experience er tell
"This requirement for vaccination for international flights assumes vaccines achieve mucosal immunity, that there aren't asymptomatic carriers. We don't know that yet. Assume the virus can find a home in the nose w/o inducing illness, until proven otherwise
https://t.co/1RF3bA5tLT",November,Expert,Tue Nov 24 15:45:01 +0000 2020,1.3312625547698258e+18,False,203.0,63.0,requirement vaccination international flight assume vaccine achieve mucosal immunity asymptomatic carrier know yet assume virus find home nose induce illness prove
"@PatrickSSte @djgiantrobot @Kevin_McKernan @tmausa Why did SARS-CoV-2 spread like wildfire in Brazil, Singapore, Texas, California, Mexico...

Ambient temperature is not the only factor that influences viral replication and transmission.",November,Expert,Tue Nov 24 16:01:05 +0000 2020,1.3312665998446264e+18,False,0.0,0.0,spread like wildfire brazil temperature factor influence viral replication transmission
RT @AfghanistanInCH: WHO DG @DrTedros  @ #Afghanistan2020 Conference: commended Afghanistan's whole of govt response to Covid crisis - call…,November,Expert,Tue Nov 24 16:16:36 +0000 2020,1.3312705053625754e+18,False,0.0,7.0,conference commend whole response crisis call
"@drssadana @AllergyKidsDoc @egrattan @jonathanstea @MHPoison1 @RyanMarino @CaulfieldTim @DrLindaMD @SciencePharmer @DrvanTilburg @HislopMD @RuthAnnHarpur @EdzardErnst @bethlinas @doritmi He didn't gain much traction in AV circles until Vaxxed came out in 2016. And initially the publicity about that film was focused on Wakefield, then Bigtree helped with the Vaxxed bus and started protesting vaccine exemption bills. Not sure when first ep of Highwire aired.",November,Expert,Tue Nov 24 16:25:19 +0000 2020,1.331272698974982e+18,False,9.0,2.0,gain much traction circle come initially publicity film focus help bus start protest vaccine exemption bill sure first air
"RT @JohnsHopkinsSPH: ""We need a national standard for how these results are reported publicly by each state,"" write @BiBlauer and @Jennifer…",November,Expert,Tue Nov 24 16:31:23 +0000 2020,1.331274225877971e+18,False,0.0,16.0,need national standard result report publicly state write
"@PatrickSSte @djgiantrobot @Kevin_McKernan @tmausa That is very unclear and the mechanism of ""Covid toes"" is unknown. Have you got any evidence to support this hypothesis?

I'm not arguing against seasonality. But it's more complex than temperature, and the idea that temperature is the sole determinant is overly simplistic.",November,Expert,Tue Nov 24 16:46:16 +0000 2020,1.3312779698981847e+18,False,0.0,0.0,unclear mechanism toe unknown get evidence support argue seasonality complex temperature idea temperature sole determinant overly simplistic
Such important insight from Dr. @aetiology https://t.co/JORvmabJLG,November,Expert,Tue Nov 24 16:51:52 +0000 2020,1.331279379725308e+18,False,39.0,6.0,important insight
RT @scottlgreer: Just imagine an America in which OSHA had done its job properly and given businesses clear guidelines which would take thi…,November,Expert,Tue Nov 24 17:12:16 +0000 2020,1.3312845120686203e+18,False,0.0,27.0,imagine job properly give business clear guideline would take
"RT @CamaraJones: Anti-Black attacks on social media try to silence us. I was targeted on Twitter for my racial equity work. 

Instead of gi…",November,Expert,Tue Nov 24 17:22:34 +0000 2020,1.3312871056710328e+18,False,0.0,91.0,anti black attack social medium try silence target twitter racial equity work
@HindlesKitchen I never said ICU beds were just filled with COVID.  https://t.co/VhGA4PaH80,November,Expert,Tue Nov 24 17:23:20 +0000 2020,1.33128729690615e+18,False,1.0,0.0,never say bed fill
"Many thanks ⁦@mitchellreports⁩ for hosting me today on ⁦@MSNBC⁩ filling in the gaps on today’s Op Warp Speed press conference in terms of what me expect in coming weeks, beginning with the Pfizer BioNTech vaccine https://t.co/TcWuhHwXhk",November,Expert,Tue Nov 24 17:31:18 +0000 2020,1.3312893040611123e+18,False,83.0,7.0,thank host today filling gap warp speed press conference term expect come week begin vaccine
"One of the aftershocks of the pandemic is likely to be an exodus of bright young people from the next generation of doctors, nurses and therapists👇 https://t.co/BuXckmJ8pi",November,Expert,Tue Nov 24 17:32:43 +0000 2020,1.3312896595451617e+18,False,111.0,17.0,aftershock pandemic likely exodus bright young people next generation doctor nurse therapist
"RT @mitchellreports: .@PeterHotez: ""The question I often get asked is, hey, Dr. Hotez, which vaccine are you going to wait for? The answer…",November,Expert,Tue Nov 24 17:51:29 +0000 2020,1.3312943837239665e+18,False,0.0,27.0,question often get ask vaccine go wait answer
"RT @mitchellreports: .@PeterHotez: ""Pfizer has about 50 million doses made but only half that for US, so that's 25 million. It's 2 doses, t…",November,Expert,Tue Nov 24 17:51:46 +0000 2020,1.3312944550607176e+18,False,0.0,45.0,million dose make half million dose
"RT @tomaskenn: Florida closing in on 1 million covid-19 cases and about 18,000 deaths and meanwhile Ron Desantis is taking zero steps to pr…",November,Expert,Tue Nov 24 17:55:26 +0000 2020,1.3312953768637563e+18,False,0.0,121.0,close million case death meanwhile take zero step
RT @KCO32040: So true,November,Expert,Tue Nov 24 18:04:21 +0000 2020,1.3312976199315087e+18,False,0.0,4.0,true
"In this @CNBC television interview I discuss the various #COVID19 vaccines and what role each may have
 https://t.co/giiGDCjZnI https://t.co/x0mQYDfxxm",November,Expert,Tue Nov 24 18:04:26 +0000 2020,1.3312976418760868e+18,False,3.0,1.0,television interview discuss various vaccine role may
"Another major validation of the #SARSCoV2 superspreader, Pareto rule: ""80% of secondary infections traced back to 15% of SARS-CoV-2 primary infections."" 
From ~1200 cases, &gt;15,000 contacts. And much more about transmission dynamics
New @ScienceMagazine https://t.co/25iRe6FWV3",November,Expert,Tue Nov 24 18:08:51 +0000 2020,1.3312987535301427e+18,False,225.0,94.0,major validation rule secondary infection trace back primary infection case contact much transmission
"@Michael19308692 @adrivelajara I am not obligated to answer any questions, especially from suspicious accounts like yours, and I certainly will not when someone insults me and then demands I respond to a COVID denier who is spreading harmful misinformation.",November,Expert,Tue Nov 24 18:37:22 +0000 2020,1.331305928398803e+18,False,0.0,0.0,obligate answer question especially suspicious account like certainly someone insult demand respond denier spread harmful misinformation
"This is a really impressive and helpful set of tools and analysis on Covid (and epidemics more generally), from former @CDCgov director @DrTomFrieden. Worth checking out and bookmarking. 

Reminds us what kind of resource CDC should be, and will be again. https://t.co/qSs2CZttiN",November,Expert,Tue Nov 24 18:57:23 +0000 2020,1.3313109674063012e+18,False,87.0,19.0,really impressive helpful set tool analysis epidemic generally former director worth check kind resource
RT @drjessigold: I talked to a bunch of kick ass female scientific experts I admire abt what this time has been like for them-from harassin…,November,Expert,Tue Nov 24 19:27:43 +0000 2020,1.3313185995631657e+18,False,0.0,129.0,talk bunch kick ass female scientific expert admire time like
"RT @UNGeneva: “With the latest positive news from #vaccine trials, the light at the end of this long, dark tunnel is growing brighter”

‘Re…",November,Expert,Tue Nov 24 19:31:18 +0000 2020,1.331319499887235e+18,False,0.0,29.0,late positive news vaccine trial light end long dark tunnel grow
"Just a reminder that if you can't smell the food at the Thanksgiving dinner you are at, you probably should not be there. 

#covid19

https://t.co/mqnE1P9oCX https://t.co/uGWfFBOq2F",November,Expert,Tue Nov 24 19:37:35 +0000 2020,1.3313210807413883e+18,False,177.0,35.0,reminder smell food thanksgiving dinner probably
"RT @COVKIDProject: 23-NOV NATIONAL UPDATE

Over 1.5 million children/teens have tested positive for #coronavirus.

Reported #COVID19 deaths…",November,Expert,Tue Nov 24 19:45:09 +0000 2020,1.3313229889064346e+18,False,0.0,56.0,national million child teen test positive death
"RT @mtosterholm: Very proud to announce the launch of the Frontline Families Fund, which will support the children of healthcare workers we…",November,Expert,Tue Nov 24 19:47:43 +0000 2020,1.3313236322329805e+18,False,0.0,197.0,announce launch family fund support child worker
"Truly, I can’t say enough about how much it means that Dr. @drjessigold took the time to talk to us and write on this. Thank you for being an advocate and a general badass. Added bonus of being in the company of Drs. @angie_rasmussen @JumoDr @maiamajumder @nataliexdean https://t.co/xLWFXW8llQ",November,Expert,Tue Nov 24 20:16:26 +0000 2020,1.3313308597025137e+18,False,21.0,3.0,say enough much mean take time talk write thank advocate general add bonus company
RT @jonathanrockoff: BREAKING: ⁦@CDCgov⁩ is finalizing recommendation to shorten time that people exposed to Covid-19 quarantine for seven…,November,Expert,Tue Nov 24 20:25:15 +0000 2020,1.3313330796050186e+18,False,0.0,27.0,break finalize recommendation shorten time people expose quarantine seven
"RT @SmithDanaG: So many great quotes in this @apoorva_nyc story, like this one by @JuliaLMarcus, “Somebody says something, and somebody els…",November,Expert,Tue Nov 24 20:26:20 +0000 2020,1.331333351169409e+18,False,0.0,6.0,many great quote story like one somebody say something somebody els
RT @LiseDawson: Yes. If we all kept this mind and acted accordingly it would be a game changer.,November,Expert,Tue Nov 24 20:41:14 +0000 2020,1.331337099019051e+18,False,0.0,2.0,yes keep mind act accordingly would game changer
"RT @MassMedical: ""There is so much community transmission all over the United States that the chances of you encountering somebody that has…",November,Expert,Tue Nov 24 21:02:30 +0000 2020,1.3313424514460672e+18,False,0.0,6.0,much community transmission united chance encounter somebody
"The situation in my hometown, a rural county with a small hospital system. They've already shut several primary care offices because of short staffing. https://t.co/ETVJSl44GC",November,Expert,Tue Nov 24 21:19:51 +0000 2020,1.3313468209165967e+18,False,77.0,21.0,situation rural county small hospital system already shut several primary care office short
"The Russian #SARSCoV2 vaccine claims 91% efficacy today w/ new interim analysis of ~18,000 participants (8 cases vaccine/31 placebo). In contrast to AZ/Oxford it uses Ad26 1st dose, then Ad5 2nd that may explain better efficacy 
https://t.co/EGm4aoBV9k by @kakape @ScienceMagazine",November,Expert,Tue Nov 24 21:41:55 +0000 2020,1.3313523707735409e+18,False,115.0,43.0,vaccine claim efficacy today new interim analysis participant case placebo contrast use dose may explain well efficacy
"Potentially supporting (1) below
https://t.co/Gy6FARJDzo",November,Expert,Tue Nov 24 21:41:55 +0000 2020,1.3313523719353958e+18,False,31.0,7.0,support
Astrazeneca/Oxford get a poor grade for transparency and rigor when it comes to the vaccine trial results they have reported. This is not like Pfizer or Moderna where we had the protocols in advance and a pre-specified primary analysis was reported. 1/5,November,Expert,Tue Nov 24 21:53:14 +0000 2020,1.3313552215496704e+18,False,3909.0,1030.0,get poor grade transparency rigor come vaccine trial result report like protocol advance primary analysis report
"Randomized, placebo-controlled trial of convalescent plasma(CP) for severe #COVID19: ""no significant differences...in clinical status or overall mortality"" @NEJM 
""We believe the use of CP as a standard of care....should be reevaluated."" https://t.co/RcSH2p1Oh2 https://t.co/1mfTk644a7",November,Expert,Tue Nov 24 22:01:19 +0000 2020,1.33135725310695e+18,False,1123.0,491.0,placebo control trial convalescent severe significant difference clinical status overall mortality believe use standard care
"@FatEmperor @SkiersRight @Kevin_McKernan @tmausa @PatrickSSte Oh my bad, you're also promoting your Kickstarter as well as your keto cure-all book. Congratulations, I see you've raised over $65K by selling the magical thinking about this pandemic that has led to &gt;250,000 deaths so far in the US alone.",November,Expert,Tue Nov 24 22:01:50 +0000 2020,1.3313573847787356e+18,False,0.0,0.0,oh bad also promote well keto cure book congratulation see raise sell magical thinking pandemic lead death far alone
"⚠️Breaking

Convalescent plasma trial of patients with severe Covid-19 pneumonia fails to show benefit. 

Analysis and context by @reverendofdoubt 

https://t.co/n1zfDa9MW7 via @Brief_19",November,Expert,Tue Nov 24 22:08:11 +0000 2020,1.3313589841383547e+18,False,57.0,22.0,plasma trial patient severe pneumonia fail show benefit context via
"Many thanks ⁦@EricaRHill⁩ for hosting me on ⁦@TheLeadCNN⁩ today discussing vaccine roll out next month, also potential health policy changes from the ⁦@HHS_ASH⁩ regarding quarantine period https://t.co/ZVebjoHml7",November,Expert,Tue Nov 24 22:10:35 +0000 2020,1.331359584288711e+18,False,114.0,17.0,thank host today discuss vaccine roll next month also potential health policy change regard quarantine period
RT @ZoeMcLaren: A phenomenal article on what it's like for female COVID-19 experts whose platforms have soared during the pandemic. These w…,November,Expert,Tue Nov 24 22:43:24 +0000 2020,1.3313678458386432e+18,False,0.0,11.0,phenomenal article like female expert whose platform soar pandemic w
